Data_wypozycz	Data_zwrotu	ID_sprzetu	Transport_km	Nr_dowodu_osoby
2014-07-31	2014-08-04	50	0	MHD609834
2014-07-31	2014-08-04	26	0	CRM089011
2014-07-31	2014-08-04	66	0	FXX269895
2014-07-31	2014-08-03	84	0	SZH387855
2014-07-31	2014-08-03	105	0	FPH343748
2014-07-31	2014-08-03	151	0	IZX531032
2014-07-31	2014-08-03	128	0	MYH735914
2014-08-01	2014-08-04	99	9	ZWX880833
2014-08-01	2014-08-03	24	22	GXG479926
2014-08-01	2014-08-06	6	0	FCF208727
2014-08-01	2014-08-06	124	0	ZGM692473
2014-08-01	2014-08-06	2	0	JXC919524
2014-08-01	2014-08-05	89	0	ZFF498967
2014-08-01	2014-08-05	30	0	CXC675928
2014-08-01	2014-08-04	108	0	CUG722825
2014-08-01	2014-08-04	46	0	XMC056084
2014-08-01	2014-08-04	83	0	ZKF574569
2014-08-01	2014-08-04	61	0	BBC503628
2014-08-01	2014-08-04	120	0	KCX560835
2014-08-04	2014-08-11	98	16	KCB241156
2014-08-04	2014-08-11	99	7	HFC352194
2014-08-04	2014-08-07	21	18	MMX799260
2014-08-04	2014-08-10	37	0	PMX796392
2014-08-04	2014-08-07	119	0	XIM100112
2014-08-04	2014-08-07	70	0	MXZ546041
2014-08-04	2014-08-07	75	0	CDZ137915
2014-08-04	2014-08-07	92	0	GGF211652
2014-08-04	2014-08-06	80	0	FGM775626
2014-08-04	2014-08-06	103	0	GIF841219
2014-08-04	2014-08-06	122	0	MAL276778
2014-08-04	2014-08-05	9	0	ESF741623
2014-08-05	2014-08-10	39	21	HRE932028
2014-08-05	2014-08-10	97	13	YZD786906
2014-08-05	2014-08-10	150	9	XKC679191
2014-08-05	2014-08-11	68	11	CFF412766
2014-08-05	2014-08-11	3	0	EKF661419
2014-08-05	2014-08-11	146	0	HZM862835
2014-08-05	2014-08-11	71	0	QCX829208
2014-08-05	2014-08-11	11	0	FCK820182
2014-08-05	2014-08-10	140	0	XES462566
2014-08-05	2014-08-10	149	0	FXF326657
2014-08-05	2014-08-06	40	0	SAM320373
2014-08-05	2014-08-06	109	0	FMX800662
2014-08-06	2014-08-11	16	0	CGB211678
2014-08-06	2014-08-11	135	0	CMF396917
2014-08-06	2014-08-11	87	0	LMM049309
2014-08-06	2014-08-10	82	0	XZG913351
2014-08-06	2014-08-10	93	0	OWF527502
2014-08-06	2014-08-10	131	0	XDZ171271
2014-08-06	2014-08-10	100	0	UBE568048
2014-08-06	2014-08-10	38	0	GMB038105
2014-08-06	2014-08-10	42	0	WWE226747
2014-08-06	2014-08-07	143	0	CBE387577
2014-08-06	2014-08-07	25	0	FZX151826
2014-08-06	2014-08-07	134	0	XKX271161
2014-08-07	2014-08-12	99	17	KZK146000
2014-08-07	2014-08-12	60	0	BXU881377
2014-08-07	2014-08-11	52	0	XHK351182
2014-08-07	2014-08-11	1	0	DZN571455
2014-08-07	2014-08-11	138	0	XQX816546
2014-08-07	2014-08-11	19	0	CCF565344
2014-08-07	2014-08-11	147	0	KKC830326
2014-08-07	2014-08-10	76	0	BMJ758460
2014-08-07	2014-08-10	104	0	ZMM042805
2014-08-07	2014-08-10	3	0	XMC178106
2014-08-07	2014-08-10	50	0	XKC406067
2014-08-07	2014-08-10	12	0	MFW297294
2014-08-08	2014-08-13	68	11	CGP405495
2014-08-08	2014-08-13	65	0	CPJ088428
2014-08-08	2014-08-13	74	0	HEO373343
2014-08-08	2014-08-13	9	0	HBX248636
2014-08-08	2014-08-13	60	0	EHD156080
2014-08-08	2014-08-13	84	0	FHX769003
2014-08-08	2014-08-13	1	0	UME840228
2014-08-08	2014-08-12	47	0	RXX639205
2014-08-08	2014-08-12	38	0	ZHU664699
2014-08-08	2014-08-12	106	0	BGC675636
2014-08-08	2014-08-12	64	0	FIB483829
2014-08-08	2014-08-12	87	0	HQC528682
2014-08-08	2014-08-12	105	0	MZX629481
2014-08-08	2014-08-11	40	0	GCF974692
2014-08-08	2014-08-11	17	0	XIF102027
2014-08-08	2014-08-11	116	0	SBM815485
2014-08-08	2014-08-10	63	0	BXM638621
2014-08-08	2014-08-10	124	0	MCF059067
2014-08-11	2014-08-12	39	5	SFX921567
2014-08-11	2014-08-18	37	0	IJX135140
2014-08-11	2014-08-18	143	0	GCH342606
2014-08-11	2014-08-18	138	0	CGM109686
2014-08-11	2014-08-18	41	0	IGX276752
2014-08-11	2014-08-17	144	0	ZJH928048
2014-08-11	2014-08-17	148	0	XXF514018
2014-08-11	2014-08-14	71	0	CXX960247
2014-08-11	2014-08-13	77	0	EEU776789
2014-08-11	2014-08-13	55	0	HIG713510
2014-08-11	2014-08-12	100	0	UDY234736
2014-08-12	2014-08-13	21	5	XSK033393
2014-08-12	2014-08-14	150	12	WIF141009
2014-08-12	2014-08-18	103	0	DYC471250
2014-08-12	2014-08-18	91	0	ISY579991
2014-08-12	2014-08-18	8	0	KMU643654
2014-08-12	2014-08-18	110	0	FJO561743
2014-08-12	2014-08-17	95	0	HFX045446
2014-08-12	2014-08-17	132	0	GAX037908
2014-08-12	2014-08-17	123	0	MMB525212
2014-08-12	2014-08-17	35	0	ICM332901
2014-08-12	2014-08-17	92	0	HGF804514
2014-08-12	2014-08-17	61	0	MFW634808
2014-08-12	2014-08-17	45	0	CZX402792
2014-08-12	2014-08-14	126	0	CJD546887
2014-08-12	2014-08-13	147	0	MGX073320
2014-08-12	2014-08-13	58	0	IEK561602
2014-08-12	2014-08-13	120	0	XFJ461569
2014-08-12	2014-08-13	33	0	MGP590304
2014-08-13	2014-08-17	98	20	GIZ945740
2014-08-13	2014-08-18	118	0	IFG328578
2014-08-13	2014-08-18	4	0	BGM240744
2014-08-13	2014-08-18	15	0	ZCF706034
2014-08-13	2014-08-18	38	0	MAF068430
2014-08-13	2014-08-17	46	0	CBM515488
2014-08-13	2014-08-17	32	0	XZY791580
2014-08-13	2014-08-17	29	0	GMF041390
2014-08-13	2014-08-17	16	0	FZE261160
2014-08-13	2014-08-17	14	0	GHM413805
2014-08-13	2014-08-14	112	0	XWF296575
2014-08-14	2014-08-19	135	0	XXC119795
2014-08-14	2014-08-19	56	0	FZX361865
2014-08-14	2014-08-18	93	0	DGW618477
2014-08-14	2014-08-18	7	0	IMD869167
2014-08-14	2014-08-18	129	0	IMJ938595
2014-08-14	2014-08-18	101	0	FZX720893
2014-08-14	2014-08-17	54	0	SDG843620
2014-08-14	2014-08-17	42	0	HAH672658
2014-08-14	2014-08-17	30	0	RCG370621
2014-08-14	2014-08-17	113	0	YBS899988
2014-08-14	2014-08-17	11	0	XMX242176
2014-08-15	2014-08-18	67	19	XCF697893
2014-08-15	2014-08-20	53	0	MXD217486
2014-08-15	2014-08-19	83	0	MWX958939
2014-08-15	2014-08-19	62	0	UCD034785
2014-08-15	2014-08-19	57	0	EAM420055
2014-08-15	2014-08-18	90	0	JMD188863
2014-08-15	2014-08-18	49	0	MHZ275291
2014-08-15	2014-08-17	85	0	PDD882313
2014-08-15	2014-08-17	128	0	MMB185379
2014-08-15	2014-08-17	125	0	MIC130985
2014-08-15	2014-08-17	115	0	EFW866849
2014-08-18	2014-08-20	18	19	ZFG356776
2014-08-18	2014-08-25	51	0	XMF266549
2014-08-18	2014-08-25	34	0	CFD665847
2014-08-18	2014-08-25	66	0	FBC958790
2014-08-18	2014-08-25	6	0	OXF492001
2014-08-18	2014-08-24	145	0	XIX973551
2014-08-18	2014-08-21	19	0	KFE391833
2014-08-18	2014-08-20	75	0	GMZ716117
2014-08-18	2014-08-20	79	0	HRO169958
2014-08-18	2014-08-19	127	0	XHY464813
2014-08-19	2014-08-25	23	15	CCX078259
2014-08-19	2014-08-25	99	19	MIZ561836
2014-08-19	2014-08-24	22	11	JCK964781
2014-08-19	2014-08-25	140	0	XGZ994033
2014-08-19	2014-08-25	117	0	GEM910367
2014-08-19	2014-08-24	108	0	XKG021264
2014-08-19	2014-08-24	2	0	KXX914969
2014-08-19	2014-08-24	139	0	FHC580395
2014-08-19	2014-08-24	111	0	IKF678875
2014-08-19	2014-08-24	48	0	JXY260422
2014-08-19	2014-08-24	25	0	XDU886824
2014-08-19	2014-08-24	131	0	PAK377693
2014-08-19	2014-08-24	69	0	XGO573400
2014-08-19	2014-08-21	146	0	FEM862753
2014-08-19	2014-08-20	49	0	IZF446897
2014-08-19	2014-08-20	140	0	XHY941174
2014-08-19	2014-08-20	143	0	HCX563404
2014-08-20	2014-08-21	24	19	FZX603226
2014-08-20	2014-08-25	131	0	HHC997034
2014-08-20	2014-08-25	1	0	HBG255271
2014-08-20	2014-08-25	104	0	FJP548057
2014-08-20	2014-08-24	26	0	GUM036216
2014-08-20	2014-08-24	119	0	XBK697316
2014-08-20	2014-08-24	54	0	WXM622926
2014-08-20	2014-08-24	145	0	MGF382983
2014-08-20	2014-08-24	45	0	FMY436893
2014-08-20	2014-08-24	36	0	FDY541459
2014-08-20	2014-08-21	27	0	ZFG126768
2014-08-21	2014-08-26	18	17	MKC047865
2014-08-21	2014-08-26	99	8	XBM196891
2014-08-21	2014-08-26	129	0	MMS973089
2014-08-21	2014-08-26	8	0	MXF332707
2014-08-21	2014-08-25	121	0	GAF721849
2014-08-21	2014-08-25	42	0	CCZ616507
2014-08-21	2014-08-25	130	0	FWC163559
2014-08-21	2014-08-25	144	0	GCW892438
2014-08-21	2014-08-24	85	0	FRW532538
2014-08-21	2014-08-24	80	0	HFD394661
2014-08-21	2014-08-24	117	0	CBC551501
2014-08-22	2014-08-25	23	9	XDX900460
2014-08-22	2014-08-25	97	6	CMM575472
2014-08-22	2014-08-25	22	15	IFG008667
2014-08-22	2014-08-27	118	0	CEX332294
2014-08-22	2014-08-26	19	0	BIE218172
2014-08-22	2014-08-26	9	0	GED708585
2014-08-22	2014-08-26	2	0	KFX083386
2014-08-22	2014-08-25	125	0	SMD034705
2014-08-22	2014-08-25	103	0	XDF950313
2014-08-22	2014-08-24	90	0	MBX585189
2014-08-22	2014-08-24	43	0	RMX740236
2014-08-25	2014-08-27	133	6	JGM568208
2014-08-25	2014-09-01	63	0	XXC460549
2014-08-25	2014-09-01	132	0	WDZ742647
2014-08-25	2014-09-01	29	0	ZMI385584
2014-08-25	2014-08-31	73	0	FXF860836
2014-08-25	2014-08-31	91	0	BFF739602
2014-08-25	2014-08-28	38	0	XXJ539534
2014-08-25	2014-08-26	112	0	FXK738198
2014-08-25	2014-08-26	72	0	ZCI170986
2014-08-25	2014-08-26	116	0	MGM143882
2014-08-25	2014-08-26	3	0	YUO242921
2014-08-26	2014-08-31	39	9	EKF616936
2014-08-26	2014-09-01	69	0	FQF083434
2014-08-26	2014-09-01	92	0	KWF146721
2014-08-26	2014-08-31	53	0	CBC268102
2014-08-26	2014-08-31	50	0	GKG849027
2014-08-26	2014-08-31	142	0	MXC718890
2014-08-26	2014-08-28	102	0	CXG465659
2014-08-26	2014-08-27	57	0	BGX717764
2014-08-26	2014-08-27	128	0	MFH567770
2014-08-26	2014-08-27	146	0	HNG823546
2014-08-26	2014-08-27	120	0	HCZ062945
2014-08-27	2014-09-01	99	9	GMX389483
2014-08-27	2014-09-01	109	0	MXM838992
2014-08-27	2014-09-01	35	0	MFG932412
2014-08-27	2014-09-01	5	0	CXF419048
2014-08-27	2014-08-31	100	0	OFM857320
2014-08-27	2014-08-31	65	0	KIR162071
2014-08-27	2014-08-31	38	0	BFK275389
2014-08-27	2014-08-31	51	0	XSU700118
2014-08-27	2014-08-31	65	0	HXF481004
2014-08-27	2014-08-28	57	0	SMK506186
2014-08-27	2014-08-28	130	0	CXE534223
2014-08-28	2014-09-02	99	16	WXX857585
2014-08-28	2014-08-31	68	5	LAX266015
2014-08-28	2014-09-02	32	0	CBX980159
2014-08-28	2014-09-01	114	0	FFM843553
2014-08-28	2014-09-01	147	0	FHP290095
2014-08-28	2014-09-01	138	0	FGH461380
2014-08-28	2014-09-01	50	0	YZW882096
2014-08-28	2014-09-01	53	0	BBM597829
2014-08-28	2014-09-01	11	0	EBM578106
2014-08-28	2014-09-01	77	0	XXG538754
2014-08-28	2014-08-31	78	0	WCF400232
2014-08-28	2014-08-31	16	0	GGM568434
2014-08-28	2014-08-31	127	0	JFU934017
2014-08-28	2014-08-31	140	0	EFF900100
2014-08-28	2014-08-31	66	0	RCU840005
2014-08-28	2014-08-31	148	0	WCF277869
2014-08-28	2014-08-31	49	0	GBF664761
2014-08-28	2014-08-31	25	0	BUC916348
2014-08-29	2014-09-03	97	20	XDF521311
2014-08-29	2014-09-02	145	0	EXJ258490
2014-08-29	2014-09-01	52	0	BZF480708
2014-08-29	2014-09-01	33	0	GIM462028
2014-08-29	2014-09-01	101	0	UHC438839
2014-08-29	2014-09-01	4	0	XIG430727
2014-08-29	2014-09-01	1	0	FWX697774
2014-08-29	2014-09-01	112	0	ECF743683
2014-08-29	2014-08-31	34	0	GMM838780
2014-08-29	2014-08-31	62	0	GXX117162
2014-08-29	2014-08-31	31	0	HFD276235
2014-09-01	2014-09-08	22	8	PXI355797
2014-09-01	2014-09-03	99	16	FXM917212
2014-09-01	2014-09-08	8	0	GWX765715
2014-09-01	2014-09-04	86	0	FMR294678
2014-09-01	2014-09-04	12	0	CFF561817
2014-09-01	2014-09-04	48	0	FCF353322
2014-09-01	2014-09-03	27	0	XGF208075
2014-09-01	2014-09-03	92	0	GWG649571
2014-09-01	2014-09-02	128	0	MKB479311
2014-09-01	2014-09-02	72	0	FUK008410
2014-09-01	2014-09-02	116	0	DXE209144
2014-09-02	2014-09-08	23	7	XSB100751
2014-09-02	2014-09-03	97	22	MPF142757
2014-09-02	2014-09-08	4	0	DFC672241
2014-09-02	2014-09-08	84	0	GMX394870
2014-09-02	2014-09-07	40	0	DAM052219
2014-09-02	2014-09-07	108	0	XQF539676
2014-09-02	2014-09-07	9	0	KZF794705
2014-09-02	2014-09-04	143	0	FHZ760617
2014-09-02	2014-09-04	53	0	ZBI451099
2014-09-02	2014-09-03	134	0	WZY815908
2014-09-02	2014-09-03	54	0	XWS067222
2014-09-03	2014-09-08	43	0	JFK867308
2014-09-03	2014-09-08	141	0	IZF443236
2014-09-03	2014-09-08	92	0	KGK086693
2014-09-03	2014-09-08	30	0	MXX556725
2014-09-03	2014-09-08	48	0	OZB361190
2014-09-03	2014-09-08	113	0	MHD757894
2014-09-03	2014-09-07	47	0	FFX259722
2014-09-03	2014-09-07	51	0	DFY372361
2014-09-03	2014-09-07	126	0	MKA195368
2014-09-03	2014-09-07	19	0	FFF756586
2014-09-03	2014-09-04	10	0	XSF478188
2014-09-04	2014-09-09	68	9	IIX295074
2014-09-04	2014-09-08	139	0	BEZ466343
2014-09-04	2014-09-08	114	0	BAA627352
2014-09-04	2014-09-08	132	0	FFY755975
2014-09-04	2014-09-08	119	0	IIB507780
2014-09-04	2014-09-08	6	0	XMW389063
2014-09-04	2014-09-08	41	0	MGX322420
2014-09-04	2014-09-08	89	0	FHK134118
2014-09-04	2014-09-08	145	0	KRB236188
2014-09-04	2014-09-07	107	0	XDC472788
2014-09-04	2014-09-07	129	0	MGH835148
2014-09-04	2014-09-07	50	0	MCM939933
2014-09-04	2014-09-07	16	0	CCZ234617
2014-09-04	2014-09-07	130	0	XKX803773
2014-09-04	2014-09-07	7	0	DCX176949
2014-09-04	2014-09-07	136	0	MEM712013
2014-09-04	2014-09-07	106	0	FXI222468
2014-09-04	2014-09-07	38	0	MCM158169
2014-09-04	2014-09-07	73	0	FGS274550
2014-09-05	2014-09-08	24	20	GGG553854
2014-09-05	2014-09-10	1	0	NIC687141
2014-09-05	2014-09-10	82	0	DWM759024
2014-09-05	2014-09-10	151	0	JCM516830
2014-09-05	2014-09-09	57	0	GHD596796
2014-09-05	2014-09-08	127	0	CHA631249
2014-09-05	2014-09-08	35	0	KJX351326
2014-09-05	2014-09-08	118	0	KQY529130
2014-09-05	2014-09-07	149	0	EGM173108
2014-09-05	2014-09-07	101	0	DCM382462
2014-09-05	2014-09-07	138	0	KHI745658
2014-09-08	2014-09-15	34	0	MZX000394
2014-09-08	2014-09-15	112	0	XOX229153
2014-09-08	2014-09-15	102	0	MGF637249
2014-09-08	2014-09-15	100	0	AUX829494
2014-09-08	2014-09-14	62	0	MBG545221
2014-09-08	2014-09-14	85	0	ZGM921515
2014-09-08	2014-09-14	59	0	BGZ640877
2014-09-08	2014-09-14	108	0	PXH712791
2014-09-08	2014-09-14	35	0	DGS336700
2014-09-08	2014-09-11	121	0	DXI960380
2014-09-08	2014-09-11	70	0	CIC926412
2014-09-08	2014-09-11	75	0	WZJ489724
2014-09-08	2014-09-10	5	0	IXX818003
2014-09-08	2014-09-10	142	0	UME384957
2014-09-08	2014-09-09	111	0	FFO817471
2014-09-08	2014-09-09	106	0	GDJ260619
2014-09-08	2014-09-09	116	0	ELH682231
2014-09-08	2014-09-09	27	0	JGJ981103
2014-09-08	2014-09-09	79	0	FZG655550
2014-09-09	2014-09-14	97	9	BFF062197
2014-09-09	2014-09-11	99	5	XEU460771
2014-09-09	2014-09-11	22	9	SGB771734
2014-09-09	2014-09-14	40	0	GFF751906
2014-09-09	2014-09-14	128	0	HHG224963
2014-09-09	2014-09-14	137	0	ZCB332983
2014-09-09	2014-09-14	122	0	FMX882222
2014-09-09	2014-09-11	37	0	MMZ770584
2014-09-09	2014-09-11	123	0	FFX265565
2014-09-09	2014-09-11	141	0	GBJ357333
2014-09-09	2014-09-10	50	0	BBM303587
2014-09-10	2014-09-14	150	16	KII639736
2014-09-10	2014-09-15	94	0	XCS270408
2014-09-10	2014-09-15	19	0	MED399592
2014-09-10	2014-09-15	91	0	FID686675
2014-09-10	2014-09-14	45	0	HEG665635
2014-09-10	2014-09-14	14	0	KHM663174
2014-09-10	2014-09-14	13	0	BEI680953
2014-09-10	2014-09-14	100	0	GEM103253
2014-09-10	2014-09-14	66	0	MFK692084
2014-09-10	2014-09-14	63	0	CKH045116
2014-09-10	2014-09-11	65	0	ZLF053344
2014-09-11	2014-09-16	74	0	FMD204596
2014-09-11	2014-09-16	17	0	FZF762134
2014-09-11	2014-09-16	130	0	FEI930148
2014-09-11	2014-09-16	64	0	FBY766625
2014-09-11	2014-09-15	31	0	YXE579822
2014-09-11	2014-09-15	6	0	EBZ458966
2014-09-11	2014-09-15	46	0	DCO310005
2014-09-11	2014-09-14	109	0	CFX346740
2014-09-11	2014-09-14	71	0	BAC412141
2014-09-11	2014-09-14	81	0	KCE551342
2014-09-11	2014-09-14	41	0	FCM801705
2014-09-12	2014-09-17	104	0	HMX857651
2014-09-12	2014-09-16	103	0	BFO834818
2014-09-12	2014-09-15	58	0	FCW665253
2014-09-12	2014-09-15	102	0	DWF078175
2014-09-12	2014-09-15	135	0	GXC218109
2014-09-12	2014-09-15	95	0	FGX070326
2014-09-12	2014-09-15	138	0	XKM662795
2014-09-12	2014-09-15	151	0	XFG856746
2014-09-12	2014-09-15	53	0	XDH545898
2014-09-12	2014-09-15	69	0	KBF676041
2014-09-12	2014-09-14	2	0	CCK398611
2014-09-15	2014-09-21	67	7	DMM098178
2014-09-15	2014-09-17	68	17	HBG603748
2014-09-15	2014-09-22	134	0	DFX227202
2014-09-15	2014-09-22	127	0	XXX050565
2014-09-15	2014-09-22	1	0	ZXS661645
2014-09-15	2014-09-21	96	0	ZMZ512493
2014-09-15	2014-09-21	84	0	WKC543853
2014-09-15	2014-09-21	125	0	FAK517602
2014-09-15	2014-09-18	92	0	CZE694970
2014-09-15	2014-09-18	10	0	MPI938010
2014-09-15	2014-09-18	54	0	XBC129112
2014-09-15	2014-09-18	42	0	GGF711303
2014-09-15	2014-09-17	126	0	XFF758216
2014-09-15	2014-09-16	101	0	GGC540935
2014-09-15	2014-09-16	55	0	BGC526563
2014-09-15	2014-09-16	144	0	FMG237610
2014-09-15	2014-09-16	112	0	MHB913238
2014-09-15	2014-09-16	7	0	OXM755464
2014-09-15	2014-09-16	82	0	FEC520299
2014-09-15	2014-09-16	62	0	XEK727357
2014-09-15	2014-09-16	117	0	MJR828901
2014-09-16	2014-09-17	24	22	RUP510042
2014-09-16	2014-09-21	21	11	BHC251835
2014-09-16	2014-09-22	139	0	GWL028333
2014-09-16	2014-09-22	107	0	MFM554652
2014-09-16	2014-09-21	143	0	ECK704708
2014-09-16	2014-09-21	52	0	ZZK537551
2014-09-16	2014-09-21	136	0	DMH299811
2014-09-16	2014-09-18	34	0	MKM559548
2014-09-16	2014-09-18	9	0	KFX819367
2014-09-16	2014-09-18	77	0	XGW567937
2014-09-16	2014-09-18	36	0	XEC150867
2014-09-17	2014-09-21	98	17	HCK484502
2014-09-17	2014-09-22	23	19	CRK782756
2014-09-17	2014-09-22	80	0	CJE436206
2014-09-17	2014-09-22	145	0	HCX539324
2014-09-17	2014-09-22	140	0	IMW678586
2014-09-17	2014-09-22	20	0	CXF277787
2014-09-17	2014-09-21	38	0	ZZD517271
2014-09-17	2014-09-21	120	0	CXZ373641
2014-09-17	2014-09-21	47	0	YXM407673
2014-09-17	2014-09-21	76	0	FDP825321
2014-09-17	2014-09-21	33	0	MFI869358
2014-09-17	2014-09-18	129	0	IXB783943
2014-09-18	2014-09-23	146	0	FFK210027
2014-09-18	2014-09-22	60	0	KAP921803
2014-09-18	2014-09-21	12	0	XMX291208
2014-09-18	2014-09-21	131	0	CSY852902
2014-09-18	2014-09-21	25	0	MGK522274
2014-09-18	2014-09-21	115	0	YHC942732
2014-09-18	2014-09-21	89	0	MXX558974
2014-09-18	2014-09-21	26	0	FBF823071
2014-09-18	2014-09-21	28	0	KFM617258
2014-09-18	2014-09-21	86	0	BFM331278
2014-09-19	2014-09-24	114	0	SIE054483
2014-09-19	2014-09-24	90	0	MCC812850
2014-09-19	2014-09-23	3	0	MMF639355
2014-09-19	2014-09-23	15	0	MMX811773
2014-09-19	2014-09-23	147	0	CCX169999
2014-09-19	2014-09-22	30	0	FXG583871
2014-09-19	2014-09-22	110	0	CXH875983
2014-09-19	2014-09-21	8	0	XFG206587
2014-09-19	2014-09-21	4	0	IDE987610
2014-09-19	2014-09-21	51	0	YDG664081
2014-09-22	2014-09-23	39	16	CZZ466505
2014-09-22	2014-09-29	49	0	DFM728155
2014-09-22	2014-09-28	83	0	XBX631762
2014-09-22	2014-09-28	72	0	XYZ843034
2014-09-22	2014-09-25	32	0	HSC524570
2014-09-22	2014-09-25	29	0	GKZ831043
2014-09-22	2014-09-25	61	0	IMM664464
2014-09-22	2014-09-24	78	0	ZHM625667
2014-09-22	2014-09-24	11	0	BFC011345
2014-09-22	2014-09-23	105	0	DBF196971
2014-09-23	2014-09-29	113	0	HCN221766
2014-09-23	2014-09-29	118	0	XFD266470
2014-09-23	2014-09-28	87	0	PHM232847
2014-09-23	2014-09-28	57	0	GRZ741718
2014-09-23	2014-09-28	43	0	MGZ024191
2014-09-23	2014-09-28	132	0	YFZ755553
2014-09-23	2014-09-28	73	0	XMC877081
2014-09-23	2014-09-28	48	0	IFB021465
2014-09-23	2014-09-25	148	0	YAM796057
2014-09-23	2014-09-24	124	0	BHX322691
2014-09-23	2014-09-24	16	0	XFN959394
2014-09-24	2014-09-29	18	10	XOI130586
2014-09-24	2014-09-28	133	17	XFZ589258
2014-09-24	2014-09-28	56	0	GHZ672034
2014-09-24	2014-09-28	119	0	GHH998048
2014-09-24	2014-09-28	44	0	UCF747696
2014-09-24	2014-09-28	93	0	XBC108362
2014-09-24	2014-09-28	88	0	MCM256238
2014-09-24	2014-09-28	149	0	HGC554195
2014-09-24	2014-09-25	47	0	BGC895779
2014-09-25	2014-09-30	150	13	SQG342999
2014-09-25	2014-09-30	116	0	CGZ632613
2014-09-25	2014-09-30	121	0	SAI720667
2014-09-25	2014-09-29	126	0	XCF469632
2014-09-25	2014-09-29	10	0	MXW362701
2014-09-25	2014-09-29	76	0	REJ208659
2014-09-25	2014-09-28	36	0	MII121969
2014-09-25	2014-09-28	142	0	FAG010624
2014-09-25	2014-09-28	44	0	XXK774138
2014-09-26	2014-09-29	99	21	HJD558113
2014-09-26	2014-10-01	74	0	FHS348087
2014-09-26	2014-09-30	40	0	YJH889894
2014-09-26	2014-09-30	100	0	COO158369
2014-09-26	2014-09-29	15	0	GGC838878
2014-09-26	2014-09-29	112	0	IPI758302
2014-09-26	2014-09-29	137	0	GXX687854
2014-09-26	2014-09-29	53	0	CXU520268
2014-09-26	2014-09-28	87	0	FMC561630
2014-09-29	2014-10-06	19	0	UBF416292
2014-09-29	2014-10-06	114	0	ZMC934182
2014-09-29	2014-10-06	66	0	XGF570691
2014-09-29	2014-10-05	131	0	MMH642603
2014-09-29	2014-10-05	4	0	FCH201649
2014-09-29	2014-10-02	113	0	BFX527430
2014-09-29	2014-10-02	94	0	ZJB995109
2014-09-29	2014-10-02	108	0	ZCL838030
2014-09-29	2014-09-30	12	0	BYM205666
2014-09-29	2014-09-30	42	0	MGF041794
2014-09-30	2014-10-02	150	15	ZMW734007
2014-09-30	2014-10-06	30	0	FFG586625
2014-09-30	2014-10-06	29	0	MXB239848
2014-09-30	2014-10-06	63	0	GBJ899282
2014-09-30	2014-10-05	2	0	YMI999766
2014-09-30	2014-10-05	72	0	UHM651452
2014-09-30	2014-10-02	148	0	MIX428647
2014-09-30	2014-10-02	47	0	FHH648339
2014-09-30	2014-10-01	116	0	IMS287739
2014-09-30	2014-10-01	121	0	XJG304179
2014-09-30	2014-10-01	126	0	LHX668461
2014-09-30	2014-10-01	10	0	GDX808549
2014-10-01	2014-10-06	76	0	OGG718167
2014-10-01	2014-10-06	36	0	LPI481142
2014-10-01	2014-10-06	142	0	ABC461237
2014-10-01	2014-10-06	44	0	FHM424620
2014-10-01	2014-10-06	74	0	MZZ959034
2014-10-01	2014-10-06	40	0	HFM817592
2014-10-01	2014-10-06	100	0	FMM204102
2014-10-01	2014-10-05	15	0	ZFH966886
2014-10-01	2014-10-02	112	0	FFJ476051
2014-10-01	2014-10-02	137	0	IDI888658
2014-10-02	2014-10-07	99	17	MMP947832
2014-10-02	2014-10-07	53	0	OMD787104
2014-10-02	2014-10-07	87	0	MYZ144826
2014-10-02	2014-10-06	19	0	XIJ729990
2014-10-02	2014-10-06	114	0	WSG115544
2014-10-02	2014-10-06	108	0	GFU081754
2014-10-02	2014-10-05	79	0	YKF185423
2014-10-03	2014-10-08	6	0	WOD464188
2014-10-03	2014-10-07	77	0	XBF153132
2014-10-03	2014-10-06	111	0	GZX254809
2014-10-03	2014-10-05	128	0	FMF090650
2014-10-03	2014-10-05	30	0	CFG203268
2014-10-06	2014-10-08	99	18	CXD440745
2014-10-06	2014-10-13	13	0	IEX440555
2014-10-06	2014-10-12	50	0	EMA176240
2014-10-06	2014-10-08	129	0	SFX034654
2014-10-06	2014-10-07	33	0	XMB653868
2014-10-07	2014-10-12	31	0	IEC071497
2014-10-07	2014-10-12	101	0	XYR894551
2014-10-07	2014-10-12	100	0	HCX876676
2014-10-07	2014-10-09	64	0	XKG733158
2014-10-07	2014-10-08	48	0	CFX279673
2014-10-08	2014-10-12	68	6	IMZ638330
2014-10-08	2014-10-13	95	0	MKC350587
2014-10-08	2014-10-13	119	0	FGG971796
2014-10-08	2014-10-12	34	0	FEX493772
2014-10-08	2014-10-12	125	0	FKX893947
2014-10-09	2014-10-14	21	8	HHF062364
2014-10-09	2014-10-14	10	0	EBC121373
2014-10-09	2014-10-14	137	0	DXJ332548
2014-10-09	2014-10-13	20	0	OZH874881
2014-10-09	2014-10-12	5	0	GZM010787
2014-10-10	2014-10-15	82	0	MMG195249
2014-10-10	2014-10-15	145	0	CEG406846
2014-10-10	2014-10-14	109	0	OFM787784
2014-10-10	2014-10-14	134	0	XZX519738
2014-10-10	2014-10-12	135	0	XMG205352
2014-10-13	2014-10-19	116	0	XWM413025
2014-10-13	2014-10-15	27	0	MMZ701380
